9852.5,9877.5,9902.5,9927.5,9952.5,9977.5,10002.5,9977.5,9952.5,9977.5,-62.5,-44.64285714285688,-8.928571428570649,19.642857142856883,41.07142857142935,55.35714285714312,62.5,44.64285714285688,8.928571428570649,-1.785714285713766,-62.5,-61.01190476190474,-56.54761904761896,-49.702380952380885,-41.07142857142844,-31.249999999999847,-20.833333333333183,-11.904761904761775,-5.952380952380888,-0.8928571428570345,9977.5,10027.5,0,[-62.5],33.92857142857065,[-62.5],21.130952380952447,2019-08-24D13:10:58.302121000,2019-08-24D16:11:34.042092000,0
9952.5,9977.5,10002.5,9977.5,9952.5,9977.5,9952.5,9977.5,10002.5,10027.5,41.07142857142935,55.35714285714312,62.5,44.64285714285688,8.928571428570649,-1.785714285713766,-5.357142857143117,-8.928571428570649,12.5,33.92857142857065,-41.07142857142844,-31.249999999999847,-20.833333333333183,-11.904761904761775,-5.952380952380888,-0.8928571428570345,3.8690476190477057,8.333333333333485,14.583333333333485,21.130952380952447,10027.5,10052.5,1,[41.07142857],8.928571428570649,[-41.07142857],25.297619047618962,2019-08-24D16:11:34.042092000,2019-08-24D21:31:41.246838000,1
9977.5,9952.5,9977.5,10002.5,10027.5,10052.5,10077.5,10102.5,10077.5,10052.5,-1.785714285713766,-5.357142857143117,-8.928571428570649,12.5,33.92857142857065,48.214285714286234,55.35714285714312,62.5,44.64285714285688,8.928571428570649,-0.8928571428570345,3.8690476190477057,8.333333333333485,14.583333333333485,21.130952380952447,25.892857142857185,28.869047619047706,30.654761904761926,29.76190476190474,25.297619047618962,10052.5,10052.5,0,[-1.78571429],19.642857142856883,[-0.89285714],8.630952380952294,2019-08-24D21:31:41.246838000,2019-08-24D22:50:14.385957000,0
10077.5,10102.5,10077.5,10052.5,10027.5,10002.5,9977.5,10002.5,10027.5,10052.5,55.35714285714312,62.5,44.64285714285688,8.928571428570649,-19.642857142856883,-41.07142857142935,-55.35714285714312,-44.64285714285688,-8.928571428570649,19.642857142856883,28.869047619047706,30.654761904761926,29.76190476190474,25.297619047618962,19.940476190476147,15.773809523809481,11.309523809523702,8.03571428571422,8.03571428571422,8.630952380952294,10052.5,10102.5,1,[55.35714286],8.928571428570649,[28.86904762],10.416666666666666,2019-08-24D22:50:14.385957000,2019-08-25D01:33:21.443655000,1
9977.5,10002.5,10027.5,10052.5,10077.5,10102.5,10127.5,10152.5,10127.5,10102.5,-55.35714285714312,-44.64285714285688,-8.928571428570649,19.642857142856883,41.07142857142935,55.35714285714312,62.5,62.5,44.64285714285688,8.928571428570649,11.309523809523702,8.03571428571422,8.03571428571422,8.630952380952294,9.226190476190519,9.821428571428592,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,10102.5,10127.5,0,[-55.35714286],19.642857142856883,[11.30952381],17.26190476190474,2019-08-25D01:33:21.443655000,2019-08-25D02:49:03.859125000,0
10102.5,10127.5,10152.5,10127.5,10102.5,10077.5,10052.5,10077.5,10102.5,10127.5,55.35714285714312,62.5,62.5,44.64285714285688,8.928571428570649,-19.642857142856883,-41.07142857142935,-37.5,-8.928571428570649,19.642857142856883,9.821428571428592,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,11.904761904761926,14.880952380952445,17.26190476190474,10127.5,10077.5,1,[55.35714286],1.785714285713766,[9.82142857],14.28571428571422,2019-08-25D02:49:03.859125000,2019-08-25D04:43:02.091454000,0
10152.5,10127.5,10102.5,10077.5,10052.5,10077.5,10102.5,10127.5,10102.5,10077.5,62.5,44.64285714285688,8.928571428570649,-19.642857142856883,-41.07142857142935,-37.5,-8.928571428570649,19.642857142856883,23.214285714286234,1.785714285713766,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,10.416666666666666,11.904761904761926,14.880952380952445,17.26190476190474,17.559523809523853,14.28571428571422,10077.5,10077.5,0,[62.5],-8.928571428570649,[10.41666667],-13.392857142857187,2019-08-25D04:43:02.091454000,2019-08-25D07:12:10.061770000,0
10052.5,10077.5,10102.5,10127.5,10102.5,10077.5,10052.5,10027.5,10052.5,10077.5,-41.07142857142935,-37.5,-8.928571428570649,19.642857142856883,23.214285714286234,1.785714285713766,-19.642857142856883,-41.07142857142935,-37.5,-8.928571428570649,10.416666666666666,11.904761904761926,14.880952380952445,17.26190476190474,17.559523809523853,14.28571428571422,8.03571428571422,-0.5952380952382251,-8.928571428571558,-13.392857142857187,10077.5,10102.5,1,[-41.07142857],1.785714285713766,[10.41666667],5.357142857142814,2019-08-25D07:12:10.061770000,2019-08-25D11:46:39.698068000,1
10027.5,10052.5,10077.5,10102.5,10077.5,10102.5,10127.5,10152.5,10127.5,10102.5,-41.07142857142935,-37.5,-8.928571428570649,19.642857142856883,23.214285714286234,19.642857142856883,33.92857142857065,41.07142857142935,30.357142857143117,1.785714285713766,-0.5952380952382251,-8.928571428571558,-13.392857142857187,-12.5,-8.928571428571408,-3.8690476190475542,2.0833333333333335,6.25,7.142857142857186,5.357142857142814,10102.5,10152.5,0,[-41.07142857],12.5,[-0.5952381],7.7380952380952595,2019-08-25D11:46:39.698068000,2019-08-25D12:45:06.918526000,0
10077.5,10102.5,10077.5,10102.5,10127.5,10152.5,10127.5,10102.5,10127.5,10152.5,-8.928571428570649,19.642857142856883,23.214285714286234,19.642857142856883,33.92857142857065,41.07142857142935,30.357142857143117,1.785714285713766,-1.785714285713766,12.5,-13.392857142857187,-12.5,-8.928571428571408,-3.8690476190475542,2.0833333333333335,6.25,7.142857142857186,5.357142857142814,5.059523809523853,7.7380952380952595,10152.5,10227.5,1,[-8.92857143],26.785714285713766,[-13.39285714],27.678571428571406,2019-08-25D12:45:06.918526000,2019-08-25D12:51:45.622225000,1
